index,CC,LC1,LC2,NFTC1,NFTC2,Saup1,Saup2,Saup3,Saup4,Saup5,Saup6,SFTC,sample-3,sample-4,sample-5,sample-51,sample-52,sample-53,sample-54,sample-6
D_0__Bacteria;D_1__PAUC34f;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0,0,0,0,0,5,4,2,14,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__PAUC34f;D_2__uncultured organism;D_3__uncultured organism;D_4__uncultured organism;D_5__uncultured organism;D_6__uncultured organism,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__PAUC34f;__;__;__;__;__,0,0,0,0,0,0,0,0,0,63,0,4,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Buchananbacteria;D_4__Candidatus Buchananbacteria bacterium RIFCSPLOWO2_01_FULL_45_31;D_5__Candidatus Buchananbacteria bacterium RIFCSPLOWO2_01_FULL_45_31;D_6__Candidatus Buchananbacteria bacterium RIFCSPLOWO2_01_FULL_45_31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Buchananbacteria;__;__;__,0,0,4,0,0,7,3,0,0,0,0,10,13,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Falkowbacteria;D_4__Candidatus Falkowbacteria bacterium GW2011_GWA2_41_14;D_5__Candidatus Falkowbacteria bacterium GW2011_GWA2_41_14;D_6__Candidatus Falkowbacteria bacterium GW2011_GWA2_41_14,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Falkowbacteria;D_4__Candidatus Falkowbacteria bacterium GW2011_GWF2_39_8;D_5__Candidatus Falkowbacteria bacterium GW2011_GWF2_39_8;D_6__Candidatus Falkowbacteria bacterium GW2011_GWF2_39_8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Falkowbacteria;D_4__uncultured Parcubacteria group bacterium;D_5__uncultured Parcubacteria group bacterium;D_6__uncultured Parcubacteria group bacterium,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Falkowbacteria;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Falkowbacteria;D_4__uncultured soil bacterium;D_5__uncultured soil bacterium;D_6__uncultured soil bacterium,0,0,0,0,0,0,4,0,0,2,0,5,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Falkowbacteria;__;__;__,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Kerfeldbacteria;D_4__Candidatus Kerfeldbacteria bacterium RIFOXYC2_FULL_38_9;D_5__Candidatus Kerfeldbacteria bacterium RIFOXYC2_FULL_38_9;D_6__Candidatus Kerfeldbacteria bacterium RIFOXYC2_FULL_38_9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Kerfeldbacteria;D_4__Parcubacteria group bacterium GW2011_GWD2_43_10;D_5__Parcubacteria group bacterium GW2011_GWD2_43_10;D_6__Parcubacteria group bacterium GW2011_GWD2_43_10,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Kerfeldbacteria;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0,0,3,0,0,18,0,10,8,11,2,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Kerfeldbacteria;__;__;__,0,0,0,0,0,22,0,0,0,6,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Komeilibacteria;D_4__Candidatus Komeilibacteria bacterium RIFCSPHIGHO2_01_FULL_52_14;D_5__Candidatus Komeilibacteria bacterium RIFCSPHIGHO2_01_FULL_52_14;D_6__Candidatus Komeilibacteria bacterium RIFCSPHIGHO2_01_FULL_52_14,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Kuenenbacteria;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Magasanikbacteria;D_4__Candidatus Falkowbacteria bacterium RIFOXYD2_FULL_39_16;D_5__Candidatus Falkowbacteria bacterium RIFOXYD2_FULL_39_16;D_6__Candidatus Falkowbacteria bacterium RIFOXYD2_FULL_39_16,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Magasanikbacteria;D_4__Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_02_FULL_50_9b;D_5__Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_02_FULL_50_9b;D_6__Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_02_FULL_50_9b,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Magasanikbacteria;D_4__Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_12_FULL_41_16;D_5__Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_12_FULL_41_16;D_6__Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_12_FULL_41_16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Magasanikbacteria;D_4__Candidatus Magasanikbacteria bacterium RIFOXYB1_FULL_40_15;D_5__Candidatus Magasanikbacteria bacterium RIFOXYB1_FULL_40_15;D_6__Candidatus Magasanikbacteria bacterium RIFOXYB1_FULL_40_15,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Magasanikbacteria;D_4__Candidatus Magasanikbacteria bacterium RIFOXYC2_FULL_42_28;D_5__Candidatus Magasanikbacteria bacterium RIFOXYC2_FULL_42_28;D_6__Candidatus Magasanikbacteria bacterium RIFOXYC2_FULL_42_28,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Magasanikbacteria;D_4__Candidatus Magasanikbacteria bacterium RIFOXYD1_FULL_40_23;D_5__Candidatus Magasanikbacteria bacterium RIFOXYD1_FULL_40_23;D_6__Candidatus Magasanikbacteria bacterium RIFOXYD1_FULL_40_23,0,0,2,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Magasanikbacteria;D_4__Candidatus Magasanikbacteria bacterium RIFOXYD2_FULL_36_9;D_5__Candidatus Magasanikbacteria bacterium RIFOXYD2_FULL_36_9;D_6__Candidatus Magasanikbacteria bacterium RIFOXYD2_FULL_36_9,0,0,0,0,0,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Magasanikbacteria;D_4__Parcubacteria group bacterium ADurb.Bin192;D_5__Parcubacteria group bacterium ADurb.Bin192;D_6__Parcubacteria group bacterium ADurb.Bin192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Magasanikbacteria;D_4__metagenome;D_5__metagenome;D_6__metagenome,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,6,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Magasanikbacteria;D_4__uncultured Parcubacteria group bacterium;D_5__uncultured Parcubacteria group bacterium;D_6__uncultured Parcubacteria group bacterium,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Magasanikbacteria;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,7,0,28,0,0,51,3,12,18,15,12,16,23,0,0,0,17,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Magasanikbacteria;D_4__uncultured organism;D_5__uncultured organism;D_6__uncultured organism,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Magasanikbacteria;D_4__uncultured planctomycete;D_5__uncultured planctomycete;D_6__uncultured planctomycete,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Magasanikbacteria;D_4__uncultured soil bacterium;D_5__uncultured soil bacterium;D_6__uncultured soil bacterium,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Magasanikbacteria;__;__;__,29,0,17,0,0,40,10,18,48,0,11,0,0,0,0,0,17,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Uhrbacteria;D_4__Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_01_FULL_47_10;D_5__Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_01_FULL_47_10;D_6__Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_01_FULL_47_10,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Uhrbacteria;D_4__Candidatus Uhrbacteria bacterium RIFOXYC12_FULL_57_11;D_5__Candidatus Uhrbacteria bacterium RIFOXYC12_FULL_57_11;D_6__Candidatus Uhrbacteria bacterium RIFOXYC12_FULL_57_11,0,0,41,0,0,18,3,0,0,0,0,2,0,0,0,0,5,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Uhrbacteria;D_4__metagenome;D_5__metagenome;D_6__metagenome,0,0,22,0,0,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Uhrbacteria;D_4__uncultured Parcubacteria group bacterium;D_5__uncultured Parcubacteria group bacterium;D_6__uncultured Parcubacteria group bacterium,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Uhrbacteria;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Uhrbacteria;D_4__uncultured eubacterium WCHB1-58;D_5__uncultured eubacterium WCHB1-58;D_6__uncultured eubacterium WCHB1-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Uhrbacteria;__;__;__,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;__;__;__;__,7,0,0,0,0,2,0,0,49,2,2,0,55,0,0,0,4,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Berkelbacteria;D_3__Candidatus Berkelbacteria bacterium RIFOXYA2_FULL_43_10;D_4__Candidatus Berkelbacteria bacterium RIFOXYA2_FULL_43_10;D_5__Candidatus Berkelbacteria bacterium RIFOXYA2_FULL_43_10;D_6__Candidatus Berkelbacteria bacterium RIFOXYA2_FULL_43_10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Berkelbacteria;D_3__metagenome;D_4__metagenome;D_5__metagenome;D_6__metagenome,7,0,0,0,0,0,0,2,3,0,0,14,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Berkelbacteria;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,5,0,6,0,0,0,9,2,14,0,2,0,0,0,0,0,8,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Berkelbacteria;D_3__uncultured epsilon proteobacterium 1025;D_4__uncultured epsilon proteobacterium 1025;D_5__uncultured epsilon proteobacterium 1025;D_6__uncultured epsilon proteobacterium 1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Berkelbacteria;D_3__uncultured organism;D_4__uncultured organism;D_5__uncultured organism;D_6__uncultured organism,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Berkelbacteria;D_3__uncultured soil bacterium;D_4__uncultured soil bacterium;D_5__uncultured soil bacterium;D_6__uncultured soil bacterium,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__CPR2;D_3__uncultured Clostridium sp.;D_4__uncultured Clostridium sp.;D_5__uncultured Clostridium sp.;D_6__uncultured Clostridium sp.,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,4,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__CPR2;D_3__uncultured Firmicutes bacterium;D_4__uncultured Firmicutes bacterium;D_5__uncultured Firmicutes bacterium;D_6__uncultured Firmicutes bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__CPR2;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__CPR2;D_3__uncultured microorganism;D_4__uncultured microorganism;D_5__uncultured microorganism;D_6__uncultured microorganism,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__CPR2;__;__;__;__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Absconditabacteriales (SR1);D_4__metagenome;D_5__metagenome;D_6__metagenome,0,0,13,0,0,0,4,9,37,0,0,8,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Absconditabacteriales (SR1);D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0,0,0,0,7,25,14,48,19,0,5,3,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Absconditabacteriales (SR1);D_4__uncultured candidate division SR1 bacterium;D_5__uncultured candidate division SR1 bacterium;D_6__uncultured candidate division SR1 bacterium,0,0,0,0,0,19,0,0,13,13,0,12,4,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Absconditabacteriales (SR1);__;__;__,14,0,29,0,0,0,13,0,35,0,0,15,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Candidatus Peregrinibacteria;D_4__metagenome;D_5__metagenome;D_6__metagenome,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Candidatus Peregrinibacteria;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,18,0,30,0,0,11,0,0,53,4,11,0,0,0,0,0,3,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Candidatus Peregrinibacteria;__;__;__,0,0,11,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Candidatus Peribacteria;D_4__Candidatus Peribacteria bacterium RIFCSPHIGHO2_02_FULL_53_20;D_5__Candidatus Peribacteria bacterium RIFCSPHIGHO2_02_FULL_53_20;D_6__Candidatus Peribacteria bacterium RIFCSPHIGHO2_02_FULL_53_20,0,0,0,0,0,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Candidatus Peribacteria;D_4__Candidatus Peribacteria bacterium RIFCSPLOWO2_01_FULL_51_18;D_5__Candidatus Peribacteria bacterium RIFCSPLOWO2_01_FULL_51_18;D_6__Candidatus Peribacteria bacterium RIFCSPLOWO2_01_FULL_51_18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Candidatus Peribacteria;D_4__groundwater metagenome;D_5__groundwater metagenome;D_6__groundwater metagenome,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Candidatus Peribacteria;D_4__metagenome;D_5__metagenome;D_6__metagenome,18,0,0,0,0,0,0,0,0,0,5,0,18,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Candidatus Peribacteria;D_4__uncultured bacterium GKS2-174;D_5__uncultured bacterium GKS2-174;D_6__uncultured bacterium GKS2-174,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Candidatus Peribacteria;D_4__uncultured bacterium GKS2-30;D_5__uncultured bacterium GKS2-30;D_6__uncultured bacterium GKS2-30,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Candidatus Peribacteria;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,9,0,36,0,0,11,3,3,19,0,10,0,25,0,0,0,10,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Candidatus Peribacteria;D_4__uncultured soil bacterium;D_5__uncultured soil bacterium;D_6__uncultured soil bacterium,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Candidatus Peribacteria;__;__;__,15,0,15,0,0,0,0,0,7,0,0,2,0,0,0,0,6,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Gracilibacteria bacterium canine oral taxon 291;D_4__Gracilibacteria bacterium canine oral taxon 291;D_5__Gracilibacteria bacterium canine oral taxon 291;D_6__Gracilibacteria bacterium canine oral taxon 291,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__JGI 0000069-P22;D_4__metagenome;D_5__metagenome;D_6__metagenome,0,0,0,0,0,0,0,0,22,0,0,0,9,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__JGI 0000069-P22;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,4,0,10,0,0,38,11,5,16,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__JGI 0000069-P22;D_4__uncultured soil bacterium;D_5__uncultured soil bacterium;D_6__uncultured soil bacterium,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__JGI 0000069-P22;__;__;__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__metagenome;D_4__metagenome;D_5__metagenome;D_6__metagenome,47,0,43,0,0,84,18,21,112,0,8,58,0,0,0,0,21,0,0,4
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__uncultured Microgenomates group bacterium;D_4__uncultured Microgenomates group bacterium;D_5__uncultured Microgenomates group bacterium;D_6__uncultured Microgenomates group bacterium,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,10,0,3,0,0,43,9,11,23,0,2,2,0,0,0,0,9,0,0,10
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__uncultured deep-sea bacterium;D_4__uncultured deep-sea bacterium;D_5__uncultured deep-sea bacterium;D_6__uncultured deep-sea bacterium,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__uncultured prokaryote;D_4__uncultured prokaryote;D_5__uncultured prokaryote;D_6__uncultured prokaryote,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__uncultured soil bacterium;D_4__uncultured soil bacterium;D_5__uncultured soil bacterium;D_6__uncultured soil bacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__wastewater metagenome;D_4__wastewater metagenome;D_5__wastewater metagenome;D_6__wastewater metagenome,14,0,22,0,0,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;__;__;__;__,32,0,13,0,0,77,2,7,87,10,10,11,0,0,0,0,11,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Kazania;D_3__candidate division Kazan bacterium RBG_13_50_9;D_4__candidate division Kazan bacterium RBG_13_50_9;D_5__candidate division Kazan bacterium RBG_13_50_9;D_6__candidate division Kazan bacterium RBG_13_50_9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia;D_3__Candidatus Amesbacteria;D_4__Candidatus Amesbacteria bacterium GW2011_GWA2_42_12;D_5__Candidatus Amesbacteria bacterium GW2011_GWA2_42_12;D_6__Candidatus Amesbacteria bacterium GW2011_GWA2_42_12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia;D_3__Candidatus Amesbacteria;D_4__Candidatus Amesbacteria bacterium RIFCSPHIGHO2_01_FULL_48_32;D_5__Candidatus Amesbacteria bacterium RIFCSPHIGHO2_01_FULL_48_32;D_6__Candidatus Amesbacteria bacterium RIFCSPHIGHO2_01_FULL_48_32,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia;D_3__Candidatus Amesbacteria;D_4__Microgenomates bacterium SCGC AAA011-B20;D_5__Microgenomates bacterium SCGC AAA011-B20;D_6__Microgenomates bacterium SCGC AAA011-B20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia;D_3__Candidatus Amesbacteria;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia;D_3__Candidatus Amesbacteria;__;__;__,3,0,0,0,0,15,6,13,16,47,0,2,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia;D_3__Candidatus Beckwithbacteria;D_4__metagenome;D_5__metagenome;D_6__metagenome,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia;D_3__Candidatus Beckwithbacteria;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia;D_3__Candidatus Chisholmbacteria;D_4__Microgenomates group bacterium RIFCSPLOWO2_01_FULL_47_10;D_5__Microgenomates group bacterium RIFCSPLOWO2_01_FULL_47_10;D_6__Microgenomates group bacterium RIFCSPLOWO2_01_FULL_47_10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia;D_3__Candidatus Collierbacteria;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia;D_3__Candidatus Curtissbacteria;D_4__Microgenomates bacterium SCGC AAA011-L6;D_5__Microgenomates bacterium SCGC AAA011-L6;D_6__Microgenomates bacterium SCGC AAA011-L6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia;D_3__Candidatus Curtissbacteria;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,10,0,5,0,0,12,3,0,10,0,2,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia;D_3__Candidatus Curtissbacteria;__;__;__,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia;D_3__Candidatus Daviesbacteria;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0
D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia;D_3__Candidatus Daviesbacteria;D_4__uncultured soil bacterium;D_5__uncultured soil bacterium;D_6__uncultured soil bacterium,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
